id_voo,numero_voo,data_voo,ano,mes,mes_nome,ano_mes,dia_semana,origem_cidade,origem_iata,origem_uf,origem_regiao,origem_lat,origem_lon,destino_cidade,destino_iata,destino_uf,destino_regiao,destino_lat,destino_lon,rota,distancia_km,tipo_aeronave,capacidade_aeronave,passageiros,taxa_ocupacao,preco_medio_passagem,receita_voo,custo_voo,lucro_voo,atraso_minutos,situacao_voo,motivo_atraso_cancelamento,duracao_minutos,satisfacao_passageiros
V104270,VX1225,2026-01-30,2026,1,Janeiro,2026-01,Sexta,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,SDU - CGH,366,Embraer E195-E2,136,127,0.9338,252.2200,32031.9400,21412.7800,10619.1600,51.0000,Atrasado,Atraso da aeronave anterior,60,3.0000
V104271,VX5149,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Recife,REC,PE,Nordeste,-8.1264,-34.9236,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,REC - MCZ,181,Airbus A320neo,180,126,0.7000,201.6900,25412.9400,23053.1700,2359.7700,0.0000,Pontual,Sem intercorrência,40,4.2000
V104272,VX4125,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,CWB - FLN,246,Embraer E195-E2,136,120,0.8824,246.3800,29565.6000,23219.5500,6346.0500,4.0000,Pontual,Sem intercorrência,56,3.5000
V104273,VX9701,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,MCZ - SSA,468,Embraer E195-E2,136,112,0.8235,273.7200,30656.6400,22670.8700,7985.7700,0.0000,Pontual,Sem intercorrência,58,3.7000
V104274,VX8717,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Cuiabá,CGB,MT,Centro-Oeste,-15.6529,-56.1167,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,CGB - MCZ,2307,Airbus A320neo,180,136,0.7556,522.8100,71102.1600,67787.7300,3314.4300,2.0000,Pontual,Sem intercorrência,194,4.0000
V104275,VX9276,2026-01-31,2026,1,Janeiro,2026-01,Sábado,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,CGH - GIG,360,ATR 72-600,70,57,0.8143,288.7900,16461.0300,13584.5200,2876.5100,66.0000,Atrasado,Problema operacional em solo,56,3.8000
V104276,VX3899,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Vitória,VIX,ES,Sudeste,-20.2581,-40.2864,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,VIX - CGH,756,Boeing 737-800,186,132,0.7097,286.6600,37839.1200,35534.6800,2304.4400,112.0000,Atrasado,Congestionamento do aeroporto,76,3.5000
V104277,VX1249,2026-01-31,2026,1,Janeiro,2026-01,Sábado,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,CGH - SDU,366,Embraer E195-E2,136,89,0.6544,251.6000,22392.4000,20102.0900,2290.3100,9.0000,Pontual,Sem intercorrência,55,4.4000
V104278,VX5010,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,GYN - CGH,823,Embraer E195-E2,136,85,0.6250,322.6900,27428.6500,25296.3700,2132.2800,1.0000,Pontual,Sem intercorrência,88,4.0000
V104279,VX9826,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,VCP - GIG,398,Airbus A320neo,180,0,0.0000,256.0200,0.0000,10189.7600,-10189.7600,,Cancelado,Manutenção técnica,57,
V104280,VX3045,2026-01-31,2026,1,Janeiro,2026-01,Sábado,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,GYN - VCP,742,Embraer E195-E2,136,102,0.7500,292.5800,29843.1600,25067.5200,4775.6400,3.0000,Pontual,Sem intercorrência,74,4.0000
V104281,VX3697,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,GRU - CWB,359,Boeing 737-800,186,143,0.7688,155.0000,22165.0000,24897.4400,-2732.4400,7.0000,Pontual,Sem intercorrência,53,4.4000
V104282,VX7040,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,GRU - FLN,515,ATR 72-600,70,44,0.6286,204.7600,9009.4400,14612.7200,-5603.2800,49.0000,Atrasado,Documentação/embarque de passageiros,69,3.6000
V104283,VX1641,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,Natal,NAT,RN,Nordeste,-5.7681,-35.3762,GYN - NAT,1932,Embraer E195-E2,136,127,0.9338,433.1400,55008.7800,46782.5000,8226.2800,5.0000,Pontual,Sem intercorrência,177,3.7000
V104284,VX3354,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,GRU - GIG,337,Airbus A320neo,180,139,0.7722,201.8700,28059.9300,27689.9900,369.9400,60.0000,Atrasado,Documentação/embarque de passageiros,58,4.3000
V104285,VX8084,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,CNF - CGH,524,ATR 72-600,70,58,0.8286,250.8200,14547.5600,12585.3700,1962.1900,27.0000,Atrasado,Congestionamento do aeroporto,70,3.9000
V104286,VX9003,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,Fortaleza,FOR,CE,Nordeste,-3.7763,-38.5326,Natal,NAT,RN,Nordeste,-5.7681,-35.3762,FOR - NAT,414,Embraer E195-E2,136,118,0.8676,219.5000,25901.0000,23819.7800,2081.2200,1.0000,Pontual,Sem intercorrência,59,5.0000
V104287,VX6802,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,GRU - BSB,855,Airbus A321neo,220,186,0.8455,307.8700,57263.8200,41479.2500,15784.5700,59.0000,Atrasado,Condições meteorológicas,83,4.1000
V104288,VX6338,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,POA - GRU,866,Airbus A320neo,180,152,0.8444,327.4300,49769.3600,32018.3200,17751.0400,1.0000,Pontual,Sem intercorrência,83,4.0000
V104289,VX3737,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,CGH - SDU,366,ATR 72-600,70,0,0.0000,211.5700,0.0000,4540.4700,-4540.4700,,Cancelado,Baixa demanda comercial,57,
V104290,VX8543,2026-02-01,2026,2,Fevereiro,2026-02,Domingo,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,CGH - SDU,366,ATR 72-600,70,51,0.7286,182.6800,9316.6800,12951.0100,-3634.3300,56.0000,Atrasado,Congestionamento do aeroporto,63,3.8000
V104291,VX8590,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,SDU - CGH,366,ATR 72-600,70,59,0.8429,234.9500,13862.0500,11712.9700,2149.0800,2.0000,Pontual,Sem intercorrência,54,4.4000
V104292,VX9281,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,GIG - SSA,1218,Boeing 737-800,186,134,0.7204,345.5400,46302.3600,47450.9200,-1148.5600,0.0000,Pontual,Sem intercorrência,117,4.5000
V104293,VX7345,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Cuiabá,CGB,MT,Centro-Oeste,-15.6529,-56.1167,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,CGB - GRU,1330,Airbus A321neo,220,157,0.7136,314.3300,49349.8100,48126.4400,1223.3700,1.0000,Pontual,Sem intercorrência,134,3.8000
V104294,VX5534,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Recife,REC,PE,Nordeste,-8.1264,-34.9236,GRU - REC,2101,Airbus A321neo,220,120,0.5455,434.7400,52168.8000,66247.4600,-14078.6600,3.0000,Pontual,Sem intercorrência,173,4.0000
V104295,VX9830,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,BSB - CGH,873,Airbus A320neo,180,136,0.7556,334.8500,45539.6000,30594.1900,14945.4100,1.0000,Pontual,Sem intercorrência,84,4.7000
V104296,VX7982,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,SDU - CGH,366,Embraer E195-E2,136,107,0.7868,223.8500,23951.9500,18229.3500,5722.6000,1.0000,Pontual,Sem intercorrência,42,4.8000
V104297,VX3864,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,POA - CGH,838,Airbus A320neo,180,146,0.8111,253.0100,36939.4600,33427.4400,3512.0200,28.0000,Atrasado,Condições meteorológicas,88,4.5000
V104298,VX3410,2026-02-02,2026,2,Fevereiro,2026-02,Segunda,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,GRU - GIG,337,ATR 72-600,70,50,0.7143,218.1400,10907.0000,12948.6900,-2041.6900,0.0000,Pontual,Sem intercorrência,67,4.1000
V104299,VX5730,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,Belém,BEL,PA,Norte,-1.3792,-48.4763,SDU - BEL,2462,Boeing 737-800,186,149,0.8011,562.8600,83866.1400,69475.9500,14390.1900,7.0000,Pontual,Sem intercorrência,200,4.8000
V104300,VX4049,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,POA - BSB,1605,Boeing 737-800,186,132,0.7097,363.5000,47982.0000,51915.9900,-3933.9900,9.0000,Pontual,Sem intercorrência,148,4.7000
V104301,VX6064,2026-02-03,2026,2,Fevereiro,2026-02,Terça,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,CGH - BSB,873,Embraer E195-E2,136,118,0.8676,294.3400,34732.1200,29777.0800,4955.0400,9.0000,Pontual,Sem intercorrência,91,4.6000
V104302,VX1342,2026-02-03,2026,2,Fevereiro,2026-02,Terça,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,CGH - CNF,524,Airbus A320neo,180,152,0.8444,236.2000,35902.4000,31103.0600,4799.3400,4.0000,Pontual,Sem intercorrência,71,4.7000
V104303,VX5307,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,SDU - CGH,366,ATR 72-600,70,54,0.7714,208.0700,11235.7800,13592.6400,-2356.8600,3.0000,Pontual,Sem intercorrência,61,4.4000
V104304,VX2697,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,SDU - CWB,676,ATR 72-600,70,66,0.9429,246.5700,16273.6200,14440.5100,1833.1100,5.0000,Pontual,Sem intercorrência,68,4.4000
V104305,VX9661,2026-02-03,2026,2,Fevereiro,2026-02,Terça,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Recife,REC,PE,Nordeste,-8.1264,-34.9236,GRU - REC,2101,Airbus A321neo,220,153,0.6955,499.2000,76377.6000,69966.3700,6411.2300,6.0000,Pontual,Sem intercorrência,183,4.2000
V104306,VX3422,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,FLN - GRU,515,Embraer E195-E2,136,88,0.6471,178.9100,15744.0800,22834.0000,-7089.9200,55.0000,Atrasado,Atraso da aeronave anterior,62,4.3000
V104307,VX7475,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,SDU - MCZ,1684,Boeing 737-800,186,154,0.8280,291.4900,44889.4600,49038.3800,-4148.9200,2.0000,Pontual,Sem intercorrência,137,4.3000
V104308,VX5982,2026-02-03,2026,2,Fevereiro,2026-02,Terça,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,GRU - BSB,855,Boeing 737-800,186,172,0.9247,336.9900,57962.2800,40045.2400,17917.0400,2.0000,Pontual,Sem intercorrência,97,4.3000
V104309,VX4612,2026-02-03,2026,2,Fevereiro,2026-02,Terça,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,CGH - SDU,366,Embraer E195-E2,136,135,0.9926,211.4900,28551.1500,20496.3200,8054.8300,1.0000,Pontual,Sem intercorrência,51,4.4000
V104310,VX5845,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Manaus,MAO,AM,Norte,-3.0386,-60.0497,VCP - MAO,2620,Airbus A321neo,220,186,0.8455,490.9400,91314.8400,82543.9200,8770.9200,10.0000,Pontual,Sem intercorrência,209,4.3000
V104311,VX5815,2026-02-03,2026,2,Fevereiro,2026-02,Terça,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,VCP - CWB,348,ATR 72-600,70,53,0.7571,174.9800,9273.9400,12094.9800,-2821.0400,6.0000,Pontual,Sem intercorrência,53,3.7000
V104312,VX1756,2026-02-04,2026,2,Fevereiro,2026-02,Quarta,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,Cuiabá,CGB,MT,Centro-Oeste,-15.6529,-56.1167,GIG - CGB,1566,Embraer E195-E2,136,93,0.6838,378.9000,35237.7000,40694.7700,-5457.0700,88.0000,Atrasado,Documentação/embarque de passageiros,138,3.8000
V104313,VX1200,2026-02-04,2026,2,Fevereiro,2026-02,Quarta,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,Fortaleza,FOR,CE,Nordeste,-3.7763,-38.5326,GYN - FOR,1845,Airbus A321neo,220,164,0.7455,385.6700,63249.8800,67419.6900,-4169.8100,24.0000,Atrasado,Manutenção técnica,161,4.4000
V104314,VX2785,2026-02-04,2026,2,Fevereiro,2026-02,Quarta,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,VCP - SDU,407,Embraer E195-E2,136,109,0.8015,221.6500,24159.8500,22370.5600,1789.2900,23.0000,Atrasado,Congestionamento do aeroporto,71,4.0000
V104315,VX9068,2026-02-04,2026,2,Fevereiro,2026-02,Quarta,Natal,NAT,RN,Nordeste,-5.7681,-35.3762,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,NAT - POA,3161,Airbus A321neo,220,159,0.7227,474.8600,75502.7400,106225.3300,-30722.5900,476.0000,Atrasado,Atraso da aeronave anterior,257,1.0000
V104316,VX5438,2026-02-04,2026,2,Fevereiro,2026-02,Quarta,Recife,REC,PE,Nordeste,-8.1264,-34.9236,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,REC - GRU,2101,Boeing 737-800,186,121,0.6505,427.7700,51760.1700,60597.9300,-8837.7600,1.0000,Pontual,Sem intercorrência,179,4.6000
V104317,VX2887,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Manaus,MAO,AM,Norte,-3.0386,-60.0497,VCP - MAO,2620,Boeing 787-9,296,210,0.7095,536.0300,112566.3000,124374.4000,-11808.1000,6.0000,Pontual,Sem intercorrência,223,3.8000
V104318,VX6789,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,POA - FLN,363,Embraer E195-E2,136,100,0.7353,203.4500,20345.0000,21313.6300,-968.6300,2.0000,Pontual,Sem intercorrência,54,4.0000
V104319,VX2409,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,CWB - VCP,348,Boeing 737-800,186,133,0.7151,250.0500,33256.6500,30111.3600,3145.2900,41.0000,Atrasado,Atraso da aeronave anterior,56,4.1000
V104320,VX4505,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,CNF - GRU,496,Boeing 737-800,186,163,0.8763,250.6500,40855.9500,30152.1500,10703.8000,0.0000,Pontual,Sem intercorrência,66,4.5000
V104321,VX9725,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Cuiabá,CGB,MT,Centro-Oeste,-15.6529,-56.1167,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,CGB - CGH,1329,Airbus A320neo,180,129,0.7167,363.5700,46900.5300,45594.3700,1306.1600,0.0000,Pontual,Sem intercorrência,115,5.0000
V104322,VX9354,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,CGH - FLN,488,Embraer E195-E2,136,105,0.7721,222.4100,23353.0500,24740.1300,-1387.0800,47.0000,Atrasado,Atraso da aeronave anterior,64,4.1000
V104323,VX1113,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,GIG - GRU,337,Embraer E195-E2,136,123,0.9044,246.6900,30342.8700,21739.1800,8603.6900,3.0000,Pontual,Sem intercorrência,56,5.0000
V104324,VX7919,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,CNF - GIG,361,Boeing 737-800,186,131,0.7043,223.8500,29324.3500,28198.3800,1125.9700,2.0000,Pontual,Sem intercorrência,53,5.0000
V104325,VX7521,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,MCZ - GYN,1655,Airbus A320neo,180,143,0.7944,389.6300,55717.0900,52058.1600,3658.9300,7.0000,Pontual,Sem intercorrência,144,3.9000
V104326,VX4512,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,FLN - GIG,759,Airbus A321neo,220,194,0.8818,286.1600,55515.0400,48108.0700,7406.9700,6.0000,Pontual,Sem intercorrência,87,3.5000
V104327,VX4767,2026-02-05,2026,2,Fevereiro,2026-02,Quinta,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,VCP - BSB,798,Boeing 737-800,186,157,0.8441,296.9800,46625.8600,38155.6400,8470.2200,4.0000,Pontual,Sem intercorrência,86,3.9000
V104328,VX3434,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,SSA - GRU,1452,Boeing 737-800,186,97,0.5215,356.9400,34623.1800,46943.1500,-12319.9700,0.0000,Pontual,Sem intercorrência,127,4.6000
V104329,VX4695,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Goiânia,GYN,GO,Centro-Oeste,-16.6320,-49.2207,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,GYN - VCP,742,Embraer E195-E2,136,110,0.8088,270.7700,29784.7000,28573.5700,1211.1300,4.0000,Pontual,Sem intercorrência,85,4.1000
V104330,VX6380,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,CNF - GRU,496,Boeing 737-800,186,149,0.8011,268.0800,39943.9200,29474.6900,10469.2300,6.0000,Pontual,Sem intercorrência,65,4.2000
V104331,VX8748,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,SSA - CNF,960,Airbus A321neo,220,219,0.9955,343.2200,75165.1800,42342.0300,32823.1500,25.0000,Atrasado,Restrição de tráfego aéreo,104,3.9000
V104332,VX5089,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,CNF - SSA,960,Airbus A321neo,220,181,0.8227,311.2500,56336.2500,48562.0500,7774.2000,5.0000,Pontual,Sem intercorrência,97,5.0000
V104333,VX4072,2026-02-06,2026,2,Fevereiro,2026-02,Sexta,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,VCP - CWB,348,Embraer E195-E2,136,105,0.7721,189.3500,19881.7500,19618.0600,263.6900,9.0000,Pontual,Sem intercorrência,48,5.0000
V104334,VX4050,2026-02-07,2026,2,Fevereiro,2026-02,Sábado,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,Recife,REC,PE,Nordeste,-8.1264,-34.9236,BSB - REC,1654,Airbus A321neo,220,183,0.8318,339.9000,62201.7000,65013.0300,-2811.3300,45.0000,Atrasado,Manutenção técnica,158,3.6000
V104335,VX4131,2026-02-07,2026,2,Fevereiro,2026-02,Sábado,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,FLN - SSA,1955,Boeing 737-800,186,92,0.4946,379.9200,34952.6400,65200.0600,-30247.4200,0.0000,Pontual,Sem intercorrência,165,4.3000
V104336,VX7642,2026-02-07,2026,2,Fevereiro,2026-02,Sábado,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,São Paulo,CGH,SP,Sudeste,-23.6266,-46.6554,SSA - CGH,1480,Boeing 737-800,186,115,0.6183,370.0200,42552.3000,47782.3400,-5230.0400,22.0000,Atrasado,Congestionamento do aeroporto,135,3.8000
V104337,VX9558,2026-02-07,2026,2,Fevereiro,2026-02,Sábado,Maceió,MCZ,AL,Nordeste,-9.5108,-35.7917,Recife,REC,PE,Nordeste,-8.1264,-34.9236,MCZ - REC,181,ATR 72-600,70,49,0.7000,169.1900,8290.3100,10514.2900,-2223.9800,6.0000,Pontual,Sem intercorrência,42,4.1000
V104338,VX7291,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Rio de Janeiro,SDU,RJ,Sudeste,-22.9105,-43.1631,Belo Horizonte,CNF,MG,Sudeste,-19.6336,-43.9686,SDU - CNF,374,ATR 72-600,70,68,0.9714,208.0500,14147.4000,14640.2500,-492.8500,10.0000,Pontual,Sem intercorrência,63,3.7000
V104339,VX9563,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,POA - BSB,1605,Airbus A320neo,180,177,0.9833,341.1800,60388.8600,54460.7800,5928.0800,5.0000,Pontual,Sem intercorrência,145,4.4000
V104340,VX8532,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Florianópolis,FLN,SC,Sul,-27.6705,-48.5477,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,FLN - CWB,246,Embraer E195-E2,136,102,0.7500,199.7500,20374.5000,22307.3200,-1932.8200,8.0000,Pontual,Sem intercorrência,52,4.4000
V104341,VX3765,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,Brasília,BSB,DF,Centro-Oeste,-15.8697,-47.9208,GRU - BSB,855,Embraer E195-E2,136,128,0.9412,251.3300,32170.2400,25765.5300,6404.7100,8.0000,Pontual,Sem intercorrência,84,4.0000
V104342,VX6128,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,São Paulo,GRU,SP,Sudeste,-23.4356,-46.4731,GIG - GRU,337,Embraer E195-E2,136,88,0.6471,234.5200,20637.7600,21596.4700,-958.7100,38.0000,Atrasado,Condições meteorológicas,58,3.9000
V104343,VX1562,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Salvador,SSA,BA,Nordeste,-12.9086,-38.3225,Porto Alegre,POA,RS,Sul,-29.9939,-51.1711,SSA - POA,2315,Airbus A320neo,180,180,1.0000,455.1600,81928.8000,60156.4200,21772.3800,3.0000,Pontual,Sem intercorrência,189,3.6000
V104344,VX7670,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Curitiba,CWB,PR,Sul,-25.5285,-49.1758,Rio de Janeiro,GIG,RJ,Sudeste,-22.8090,-43.2506,CWB - GIG,673,ATR 72-600,70,66,0.9429,234.6200,15484.9200,17331.3600,-1846.4400,4.0000,Pontual,Sem intercorrência,79,4.1000
V104345,VX8992,2026-02-08,2026,2,Fevereiro,2026-02,Domingo,Campinas,VCP,SP,Sudeste,-23.0074,-47.1345,Cuiabá,CGB,MT,Centro-Oeste,-15.6529,-56.1167,VCP - CGB,1247,Airbus A320neo,180,168,0.9333,375.7300,63122.6400,44802.8700,18319.7700,4.0000,Pontual,Sem intercorrência,121,3.8000
